stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,trip_heads,agency_id,route_long
18052,,ALFREDO CHAVERO,EJE Central,19.41750898,-99.14350708,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
18066,,MASSENET,EJE Central,19.46411432,-99.13742467,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
17702,,LAGO GARDA,Rosario Chapultepec,19.44910057,-99.18208925,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18178,,Ma. LUISA STAMPA ORTIGOZA,Circuitio Politecnico,19.50511392,-99.14318246,Terminal Zacatenco,STE,Circuito Politécnico
18136,,DIVISIÓN DEL NORTE_1_2,EJE 7,19.36622526,-99.15590286,Metro Mixcoac - San Andrés Tetepilco,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
18171,,EDIF. 6 ESIQIE,Circuitio Politecnico,19.50087301,-99.1358363,Terminal Zacatenco,STE,Circuito Politécnico
15110,,DR. LUCIO,,19.41582987,-99.15243074,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
17861,,GRAL. VILLADA,San Felipe Metro Hidalgo,19.48229833,-99.11438745,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
18179,,FTE. ESCOM,Circuitio Politecnico,19.50581652,-99.14553879,Terminal Zacatenco,STE,Circuito Politécnico
17921,,CEYLÁN,Rosario Puerto Aereo,19.47275933,-99.16154251,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17705,,CALZ. MÉXICO - TACUBA,Rosario Chapultepec,19.4558593,-99.18065429,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17767,,CLAVERÍA,Rosario Chapultepec,19.46501982,-99.17758745,Metro El Rosario - Metro Chapultepec,STE,Metro El Rosario - Metro Chapultepec
17990,,AV. JARDÍN,Rosario Puerto Aereo,19.47376844,-99.1586695,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17889,,AV. VILLA DE AYALA,San Felipe Metro Hidalgo,19.488432,-99.06875308,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17811,,AV. FFCC HIDALGO,San Felipe Metro Hidalgo,19.48225547,-99.10539326,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17774,,AV. MARINA NACIONAL_1,Rosario Chapultepec,19.44894815,-99.18236751,Metro El Rosario - Metro Chapultepec,STE,Metro El Rosario - Metro Chapultepec
17919,,PLAN DE SAN LUIS_1_2,Rosario Puerto Aereo,19.47122508,-99.16632056,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18074,,PONIENTE 128_1,EJE Central,19.48697147,-99.1442404,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18081,,FELIPE VILLANUEVA,EJE Central,19.46380449,-99.13763091,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
17703,,FELIPE CARRILLO PUERTO,Rosario Chapultepec,19.45091678,-99.18181108,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17977,,NORTE 62-A (AV. CONGRESO DE LA UNIÓN),Rosario Puerto Aereo,19.46366745,-99.1115212,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17986,,NORTE 7-A (CALZ. VALLEJO),Rosario Puerto Aereo,19.47316719,-99.14507747,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17926,,REAL DEL MONTE,Rosario Puerto Aereo,19.46985952,-99.13224578,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17841,,TERMINAL METRO HIDALGO,San Felipe Metro Hidalgo,19.43778692,-99.1459108,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
15091,,TERMINAL TASQUEÑA,,19.34363225,-99.14050817,Tasqueña - Xochimilco,STE,Tasqueña - Xochimilco
18185,,WILFRIDO MASSIEU,Circuitio Politecnico,19.49905973,-99.14806757,Terminal Zacatenco,STE,Circuito Politécnico
18035,,AJUSCO,EJE Central,19.35907295,-99.15173778,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
15137,,5 DE FEBRERO_1_3,,19.41370194,-99.13706332,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
36112,,METRO M. A. DE QUEVEDO,San Francisco,19.34619302,-99.18094397,San Francisco Culhuacán - Ciudad Universitaria,STE,San Francisco Culhuacán - Ciudad Universitaria
17943,,METRO OCEANÍA_1,Rosario Puerto Aereo,19.44488795,-99.08704654,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17836,,MOSQUETA (M. GARIBALDI),San Felipe Metro Hidalgo,19.44468739,-99.13877343,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17923,,CENTRAL SUR,Rosario Puerto Aereo,19.47299524,-99.15131092,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17907,,CENTÉOTL,Rosario Puerto Aereo,19.48845042,-99.19337869,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18148,,BÉLGICA,EJE 7,19.36848951,-99.14492141,San Andrés Tetepilco - Metro Mixcoac,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
15097,,JAMAICA_1_2,,19.41076573,-99.12154041,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
18026,,AV. DE LOS ÁNGELES,Rosario Puerto Aereo,19.50186125,-99.19783115,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17925,,AUER,Rosario Puerto Aereo,19.47213545,-99.14206266,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
36088,,ESCUELA NAVAL MILITAR,San Francisco,19.33749715,-99.12296975,Ciudad Universitaria - San Francisco Culhuacán,STE,San Francisco Culhuacán - Ciudad Universitaria
36076,,FERNÁNDEZ LEAL,San Francisco,19.3439052,-99.15943265,Ciudad Universitaria - San Francisco Culhuacán,STE,San Francisco Culhuacán - Ciudad Universitaria
17825,,EXCÉLSIOR,San Felipe Metro Hidalgo,19.47223699,-99.12362238,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18172,,EDIF. 8 ESIQIE,Circuitio Politecnico,19.50213201,-99.13559401,Terminal Zacatenco,STE,Circuito Politécnico
15146,,FERNANDO IGLESIAS_1_3,,19.41293877,-99.10621822,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
17915,,SALÓNICA_1,Rosario Puerto Aereo,19.47106324,-99.17937756,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17827,,ROBLES DOMÍNGUEZ,San Felipe Metro Hidalgo,19.46855614,-99.12500326,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17823,,RÍO BLANCO,San Felipe Metro Hidalgo,19.47723854,-99.12173231,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
15147,,RETORNO 39,,19.41215348,-99.10325456,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
17828,,FERROCARRIL INDUSTRIAL (DONIZETTI),San Felipe Metro Hidalgo,19.46502079,-99.1263306,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18085,,FLORES MAGÓN_1_3,EJE Central,19.45015806,-99.13847764,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
17759,,HIDALGO_1_4,Rosario Chapultepec,19.48160236,-99.18868478,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17942,,FORMOSA,Rosario Puerto Aereo,19.44682527,-99.08828352,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
36095,,PASEO DE LOS TROJES,San Francisco,19.33873218,-99.12687063,San Francisco Culhuacán - Ciudad Universitaria,STE,San Francisco Culhuacán - Ciudad Universitaria
17803,,PUERTO DE ACAPULCO,San Felipe Metro Hidalgo,19.47432266,-99.0845126,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17956,,CLÍNICA 14 IMSS,Rosario Puerto Aereo,19.42290748,-99.09485579,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18097,,DR.  ACEVES,EJE Central,19.41482039,-99.14396416,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
15108,,DR. VÉRTIZ_1,,19.41550948,-99.14778098,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
15143,,CUCURPE,,19.41384505,-99.11794751,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
17979,,NORTE 48,Rosario Puerto Aereo,19.46572401,-99.1174044,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18016,,SORIANA EL ROSARIO,Rosario Puerto Aereo,19.5028827,-99.20512676,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
15118,,SONORA_1_4,,19.41609142,-99.16988359,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
36092,,TERMINAL SAN FRANCISCO,San Francisco,19.33865526,-99.1180632,San Francisco Culhuacán - Ciudad Universitaria,STE,San Francisco Culhuacán - Ciudad Universitaria
18012,,TIERRA INDÓMITA,Rosario Puerto Aereo,19.49791701,-99.20060992,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17849,,TELURIO,San Felipe Metro Hidalgo,19.45883966,-99.1271343,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
30169,,TERMINAL ZACATENCO_1,,19.49529757,-99.1360116,Terminal Zacatenco,STE,Circuito Politécnico
18090,,VICTORIA_1_5,EJE Central,19.43135293,-99.14142507,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18027,,TIERRA NEGRA,Rosario Puerto Aereo,19.50058697,-99.19904351,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17729,,TIERRA NUEVA,Rosario Chapultepec,19.50018243,-99.20282006,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17690,,VÍCTOR HUGO,Rosario Chapultepec,19.42710291,-99.1774668,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17905,,ZEMPOALTECAS,Rosario Puerto Aereo,19.49183863,-99.19650078,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17864,,CASA DEL PEREGRINO JUAN DIEGO_1,San Felipe Metro Hidalgo,19.48327076,-99.1097865,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17924,,CALZ. VALLEJO,Rosario Puerto Aereo,19.47298512,-99.1463542,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17994,,AV. NUECES,Rosario Puerto Aereo,19.47060853,-99.16922707,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17839,,AV. HIDALGO,San Felipe Metro Hidalgo,19.43711772,-99.14399777,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18010,,AV. SAUCES,Rosario Puerto Aereo,19.49262752,-99.19657588,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18044,,CORRESPONDENCIA,EJE Central,19.39238226,-99.14632863,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
17898,,CULTURA NÁHUATL,Rosario Puerto Aereo,19.5091528,-99.20513749,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17927,,CONSTANTINO_1,Rosario Puerto Aereo,19.46897948,-99.12870526,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
15133,,DR. ANDRADE_1_2,,19.41446337,-99.1470329,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
17868,,AV. EDUARDO MOLINA,San Felipe Metro Hidalgo,19.47901328,-99.09851575,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17859,,5 DE FEBRERO_1_5,San Felipe Metro Hidalgo,19.47978932,-99.11558956,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17870,,ARCOS DE ARAGÓN,San Felipe Metro Hidalgo,19.47749811,-99.09482211,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
18003,,AHUACATITLA,Rosario Puerto Aereo,19.48427322,-99.18385148,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18158,,ANICETO ORTEGA,EJE 7,19.3711488,-99.16685655,San Andrés Tetepilco - Metro Mixcoac,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
15132,,DR. VÉRTIZ_1_2,,19.41456851,-99.14857037,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
18110,,MUNICIPIO LIBRE_1,EJE Central,19.36952829,-99.15011445,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18109,,MIGUEL LAURENT,EJE Central,19.37314285,-99.14946729,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18167,,TERMINAL ZACATENCO,Circuitio Politecnico,19.49538859,-99.13621545,Terminal Zacatenco,STE,Circuito Politécnico
15085,,REGISTRO FEDERAL,,19.31790702,-99.13878439,Tasqueña - Xochimilco,STE,Tasqueña - Xochimilco
18073,,INSTITUTO DEL PETRÓLEO_1_2,EJE Central,19.48856483,-99.14485584,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
36115,,HERMANOS VÁZQUEZ_1,San Francisco,19.33919786,-99.18241382,San Francisco Culhuacán - Ciudad Universitaria,STE,San Francisco Culhuacán - Ciudad Universitaria
18064,,GRANADOS,EJE Central,19.45690147,-99.13776046,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
18086,,LUNA_1,EJE Central,19.44794521,-99.13880823,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18189,,JUAN DE DIOS BÁTIZ,Circuitio Politecnico,19.5062123,-99.14723433,Terminal Zacatenco,STE,Circuito Politécnico
15088,,LA VIRGEN_1,,19.33170123,-99.1406524,Tasqueña - Xochimilco,STE,Tasqueña - Xochimilco
17808,,FRENTE A OFFICE DEPOT,San Felipe Metro Hidalgo,19.47781381,-99.09439952,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18211,,FTE. A ENTRADA A EL QUESO,Circuitio Politecnico,19.49493533,-99.13497884,Terminal Zacatenco,STE,Circuito Politécnico
18196,,FTE. EDIF. 8 ESIQIE,Circuitio Politecnico,19.5021598,-99.13580637,Terminal Zacatenco,STE,Circuito Politécnico
15093,,FERNANDO IGLESIAS_1_2,,19.4083802,-99.1089888,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
18007,,PRIV. DE AQUILES SERDÁN,Rosario Puerto Aereo,19.48775254,-99.19194102,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17862,,PLAZA MARIANA - GAM,San Felipe Metro Hidalgo,19.48358292,-99.11387581,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17876,,PUERTO PROGRESO,San Felipe Metro Hidalgo,19.47385614,-99.08292531,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17710,,PONIENTE 62,Rosario Chapultepec,19.46659118,-99.1770751,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18135,,PETÉN,EJE 7,19.36641799,-99.15712636,Metro Mixcoac - San Andrés Tetepilco,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
17954,,ORIENTE 180,Rosario Puerto Aereo,19.42629706,-99.09500599,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17959,,NORTE 13_1,Rosario Puerto Aereo,19.42523922,-99.09311976,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17947,,NORTE 37,Rosario Puerto Aereo,19.43662591,-99.09172299,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17871,,NORTE 94,San Felipe Metro Hidalgo,19.47688643,-99.0928997,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
18184,,OTAVALO,Circuitio Politecnico,19.4952826,-99.14657982,Terminal Zacatenco,STE,Circuito Politécnico
15103,,5 DE FEBRERO_1_2,,19.41447243,-99.13701073,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
17846,,CANAL DEL NORTE (MANUEL GONZÁLEZ II),San Felipe Metro Hidalgo,19.45272671,-99.13094897,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17992,,CERDEÑA,Rosario Puerto Aereo,19.47263091,-99.16288189,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
15129,,CUAUHTÉMOC_1_4,,19.41492921,-99.15503721,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
17982,,CALZ. DE LOS MISTERIOS_1,Rosario Puerto Aereo,19.46829014,-99.12477776,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17981,,CALZ. DE GUADALUPE_1,Rosario Puerto Aereo,19.46782632,-99.12333012,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
17790,,EDO. DE TABASCO,San Felipe Metro Hidalgo,19.48618067,-99.06976753,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17884,,EDO. SINALOA,San Felipe Metro Hidalgo,19.48205887,-99.07403154,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
17888,,EDO. TABASCO,San Felipe Metro Hidalgo,19.48591398,-99.06974496,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
18128,,GABRIEL MANCERA,EJE 7,19.37143789,-99.16873455,Metro Mixcoac - San Andrés Tetepilco,STE,Corredor Cero Emisiones Eje 7 - 7A Sur
18021,,HIDRÓGENO,Rosario Puerto Aereo,19.51008318,-99.2020154,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
36065,,AV. COPILCO,San Francisco,19.33716304,-99.18438792,Ciudad Universitaria - San Francisco Culhuacán,STE,San Francisco Culhuacán - Ciudad Universitaria
17991,,AV. CEYLÁN,Rosario Puerto Aereo,19.47317731,-99.16100979,Metro Blvd. Puerto Aéreo - Metro El Rosario,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
36106,,AURORA,San Francisco,19.34519084,-99.16752219,San Francisco Culhuacán - Ciudad Universitaria,STE,San Francisco Culhuacán - Ciudad Universitaria
18005,,ANDALUCÍA,Rosario Puerto Aereo,19.48501157,-99.18872237,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
18188,,AV. CENTRAL,Circuitio Politecnico,19.50558114,-99.14892081,Terminal Zacatenco,STE,Circuito Politécnico
15145,,ANTONIO PEÑA Y REYES,,19.41319773,-99.10875185,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
17773,,FELIPE CARRILLO PUERTO_1,Rosario Chapultepec,19.45136217,-99.18199521,Metro El Rosario - Metro Chapultepec,STE,Metro El Rosario - Metro Chapultepec
18190,,ESCOM,Circuitio Politecnico,19.50557144,-99.14566103,Terminal Zacatenco,STE,Circuito Politécnico
18089,,INDEPENDENCIA_1,EJE Central,19.43291304,-99.14118423,Central de Autobuses del Norte - Central de Autobuses del Sur,STE,Corredor Cero Emisiones Eje Central
18040,,INDEPENDENCIA,EJE Central,19.37876401,-99.148172,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
17855,,JOYAS,San Felipe Metro Hidalgo,19.47632946,-99.12031158,Metro Hidalgo - San Felipe de Jesús,STE,San Felipe de Jesús - Metro Hidalgo
15104,,ISABEL LA  CATÓLICA,,19.41483409,-99.13841039,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
15095,,INDUSTRIA_1,,19.40866706,-99.1156988,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
17699,,LAGUNA DE TÉRMINOS,Rosario Chapultepec,19.44337358,-99.18294713,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17772,,MAR CANTABRICO,Rosario Chapultepec,19.4535417,-99.18158525,Metro El Rosario - Metro Chapultepec,STE,Metro El Rosario - Metro Chapultepec
18191,,Ma. LUISA STAMPA ORTIGOZA_1,Circuitio Politecnico,19.50489093,-99.14370828,Terminal Zacatenco,STE,Circuito Politécnico
36069,,METRO. M. A. DE QUEVEDO,San Francisco,19.34643052,-99.18060529,Ciudad Universitaria - San Francisco Culhuacán,STE,San Francisco Culhuacán - Ciudad Universitaria
17779,,NEWTON,Rosario Chapultepec,19.43734226,-99.18361135,Metro El Rosario - Metro Chapultepec,STE,Metro El Rosario - Metro Chapultepec
17766,,NILO,Rosario Chapultepec,19.46714871,-99.1771321,Metro El Rosario - Metro Chapultepec,STE,Metro El Rosario - Metro Chapultepec
15128,,MÉRIDA_1,,19.41464408,-99.15651121,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
35509,,Matías Romero_1,,19.48007568,-99.18374419,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
17908,,SANTO DOMINGO_1_2,Rosario Puerto Aereo,19.48725695,-99.19195175,Metro El Rosario - Metro Blvd. Puerto Aéreo,STE,Metro Blvd. Puerto Aéreo - Metro El Rosario
18067,,RÍO CONSULADO_1_4,EJE Central,19.46601646,-99.13730693,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
17833,,TLATELOLCO_1_2,San Felipe Metro Hidalgo,19.45121182,-99.1325246,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
15092,,TERMINAL VELÓDROMO,,19.40886663,-99.1046709,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
15141,,TORNO_1_2,,19.41349047,-99.12460576,Metro Chapultepec - Metro Velódromo,STE,Corredor Cero Emisiones Eje 2 - 2a sur
15099,,SUR 77,,19.41363852,-99.12424706,Metro Velódromo - Metro Chapultepec,STE,Corredor Cero Emisiones Eje 2 - 2a sur
18057,,REPÚBLICA DE URUGUAY,EJE Central,19.4309817,-99.14128726,Central de Autobuses del Sur - Central de Autobuses del Norte,STE,Corredor Cero Emisiones Eje Central
17804,,PUERTO DE SAN BLAS,San Felipe Metro Hidalgo,19.47459884,-99.08593785,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
17798,,PUERTO DE MAZATLÁN,San Felipe Metro Hidalgo,19.47785944,-99.07833558,San Felipe de Jesús - Metro Hidalgo,STE,San Felipe de Jesús - Metro Hidalgo
18020,,RÍO BLANCO_1,Rosario Puerto Aereo,19.50849546,-99.20550227,Metro Chapultepec - Metro El Rosario,STE,Metro El Rosario - Metro Chapultepec
